job_add,job_duty,job_name,job_require,job_time,job_type
深圳,负责微视运营管理系统、H5页面和Node层功能的开发和维护,29912-微视前端开发工程师（效能运营方向） ,"2年以上前端开发工作经验
有H5页面开发经验
对常见的Web前端框架有深入了解，如Vue、React等
对JS新特性、前端性能等有深入了解和一定开发经验
对浏览器兼容性、前端安全防范、响应式布局、网络协议优化有实践经验
具备良好的沟通能力和团队协作精神
具有NodeJS开发经验",2020年07月12日,技术
深圳,"1、	负责行业物联网视频云平台的市场调研、竞品分析、产品规划，制定有竞争力的产品RoadMap；
2、	负责制定有竞争力的产品商业模式，驱动内外部资源确保商业目标的达成；
3、	负责产品需求的撰写、讲解，整合内外部资源，确保产品能力按照产品计划构建完成；
4、	负责制定行业物联视频云平台的解决方案，联动其它云产品，配合行业输出有竞争力的解决方案。",22989-行业物联视频云平台高级产品经理,"1、	本科以上学历，电子、计算机、通信相关专业；五年以上工作经验，其中有2年以上视频相关产品的产品/开发/解决方案工作经验；
2、	精通视频云平台或物联网平台产品，了解产业内头部厂商、相关产业链构成以及商业模式；
3、	熟悉和摄像头相关的国家标准（GB28181，GB35114），流媒体相关协议和知识（rtsp，rtmp，webrtc，ffmpeg，H264/H265）；
4、	熟悉云计算产品与技术，尤其在容器技术、计算机视觉技术有产品经验者优先；
5、	具备优秀的团队协作、沟通协调能力，良好的文字表达、图形表达能力，具有大型宣讲经验者优先。",2020年07月08日,产品
深圳,"负责腾讯核心社交产品（APP/WEB/PC）的前端或后台的架构、代码层面的专项分析及优化，包括但不限于性能自动化、接口自动化、代码质量分析等质量保障工作； 
结合业务推进测试体系的建设，并配合进行相关工具平台设计及开发工作，提升研发质量； 
所负责项目的devops工具链建设并推动落地，提升研发效率；
持续探索引用行业相关测试技术和理念，帮助团队提升质量和效率。


负责腾讯核心社交产品（APP/WEB/PC）的质量保障和效能提升，承担对应的devops工具链建设并推动落地。",PCG04-高级测试开发工程师,"本科及以上学历，计算机或软件相关专业，具备扎实的计算机和软件技术基础； 
至少3年以上的软件开发或者测试开发工作经验； 
熟悉Javascript/Java/Go等至少一种主流编程语言，熟悉至少一门脚本语言（如python/shell）； 
具备良好的学习能力、质量保障体系思路、复杂问题定位和分析能力； 
具备创新性思维、较强的抗压能力和技术钻研能力，有开源项目二次开发经验优先；
具备前端或后台开发经验者优先，有优秀工程素养，对CI/CD有深入理解和实践经验优先。",2020年07月08日,技术
成都,"负责设计、实现游戏开发工具；
负责扩展游戏引擎编辑器；
负责提升游戏开发工具的可用性；
协助美术/策划建立高效的游戏内容制作规范和流程, 完善并持续优化工具链；
针对游戏特性对游戏引擎进行优化改造, 指导Gameplay程序员正确高效地使用引擎、工具相关功能；",15575-王者荣耀高级游戏客户端开发-工具研发方向（成都）,"3年以上游戏客户端研发经验, 至少参与过一款3DMMO游戏研发, 对游戏研发相关技术有系统的了解并保持学习和关注；
具备良好的分析解决问题能力, 责任心强, 有较高的自我管理和任务跟进推动能力；
在框架设计、渲染、动画、物理、游戏AI、web前端其中某一技术领域有丰富的经验；
丰富的工具/引擎开发实践经验,了解其关键技术实现原理，同时能跟进先进游戏生产工具管线和引擎技术的新技术发展；
出色的学习和技术研究应用能力, 良好的团队协作能力, 善于沟通, 敬业专注；
有Geek精神, 良好的内驱力，热爱游戏，有梦想有追求；",2020年07月08日,技术
西安,"负责ToB SaaS业务的系统架构设计、Web代码及后台服务程序研发； 
负责运营支持系统的建设和研发工作，确保相关系统稳定可靠运行； 
参与系统的需求分析、评审、运营及业务运维。",19332-SaaS产品JAVA开发工程师(腾讯云全资子公司),"本科及以上学历，计算机或相关专业； 
精通Java及Spring,有一定的架构能力和良好代码规范；
熟悉linux/unix系统与开发环境；熟悉javascript； 
熟悉mysql以及SQL语言；
责任感强、有较强的逻辑思维能力、沟通能力和抗压能力；
有高性能大容量服务系统设计开发经验者优先。
【注：此岗位为腾讯集团旗下全资子公司编制岗位】",2020年07月09日,技术
广州,为国内企业提供优质的网盘协同办公服务；打造效率协同工具的同时负责相关领域的技术难点攻关，技术框架的优化，产品性能深度优化等,WXG07-微信广研-微盘前端开发工程师,"计算机专业或相关专业大学本科以上学历，
有扎实的计算机学科基础，熟悉常见的数据结构和算法，
1年以上工作经验； 
熟悉 Javascript/CSS 及主流前端类库、框架、工具，如 jQuery，React，Vue 等，有框架开发或贡献经验者优先；
熟悉 ES6/HTML5/CSS3 等新技术，对 JS 新特性、响应式布局、前端性能等有深刻理解和使用经验者优先；
有大型 Web 前端项目开发和维护经验者优先；
有electron等桌面项目开发经验者优先；
热爱分享，开源，有开源项目维护经验优先； 
熟悉 HTTP、HTTPS 等常见网络协议，有服务器运维经验者优先",2020年07月09日,技术
广州,"主要负责腾讯企业邮、Foxmail等相关设计工作；
参与腾讯企业邮箱的设计定位、视觉风格，品牌、运营设计工作；
能从产品业务的视角分析问题、解决产品及设计问题，平衡商业和体验的关系。",WXG10-411 企业邮箱UI视觉设计师（广州）,"1、本科或以上学历，美术基础、排版能力优秀，热爱设计；
2、负责企业微信或企业邮箱等相关的客户端设计、web页面设计；
3、2-3年以上互联网产品设计经验，能独立完成需求设计到输出保证需求落地；
4、熟悉交互设计相关方法，对于页面布局等设计流程有深入理解；
5、有较强抗压能力，具备团队精神，有强自趋力。",2020年07月09日,设计
深圳,"1、负责CSIG在线教育业务的前后端自动化、专项测试、mock能力建设、monkey等，有效提升测试效率及业务质量。
2、发现在线教育业务中的痛点，通过测试工具开发、监控平台建设、后台环境治理等能力建设，拓展测试左移、右移、分层测试等测试能力，帮助CSIG在线教育业务提升可测性、整体测试效率及质量。
3、结合黑盒测试、白盒测试、精准测试、分层测试等测试能力，保障在线教育业务基础质量：平台技术栈覆盖非常广泛，涉及PC、web、h5、小程序、移动端、后台等，其中涉及云直播、云录播、RN、cocos等。
4、专项负责教育后台测试体系建设，开展接口、diff、AOP、性能、devops、环境治理等方面的专项测试，涉及搜索、推荐、支付、音视频等业务方向；
在线教育覆盖3大业务：腾讯课堂、企鹅辅导、ABCmouse。",CSIG17-在线教育高级测试工程师（深圳）,"计算机本科及以上相关专业3年以上工作经验，有教育行业测试经验、专项测试或测试开发经验者优先；
对操作系统、计算机网络和数据库等计算机和软件基础有比较深入的理解和实践；
熟悉各种常用的网络协议以及其原理；熟练掌握c/c++/java/go等至少一种编程语言或对python/shell/perl等至少一门脚本语言有丰富的实践经历；
有相关自动化测试、专项测试或测试工具平台建设者优先；
具备良好的团队合作精神，善于沟通协调，具备较高的问题推动解决能力；
有不错的工作抗压能力，富有激情，责任心强，做事公正客观。",2020年07月09日,技术
深圳,"使微信支付成为国民线下场景支付的首选支付方式，为各行业附能，为用户创造更多便利；
负责各行业小程序的架构设计、开发以及各项调优工作；
通过一系列手段量化并持续打磨用户体验与可用性；
通过各种创新手段提升内部协同效能；
参与到业务方案的设计中，与团队共同思考共同提升，而不只是写代码。",28601-微信支付线下行业应用前端开发工程师,"- 精通JavaScript/TypeScript/ES6/ES7；
掌握基本的NodeJs原生API；
熟练使用Vue/React等常见开发框架，并掌握Vuex/Redux等衍生库；
熟练使用Gulp/Webpack等常见前端工程技能；
具备用户体验优化意识和经验；
有支付业务开发经验者更佳；
有小程序开发经验者更佳；
学习型开发者更佳。",2020年07月10日,技术
深圳,"微信增值业务包括微信精品游戏，小游戏，游戏圈等业务，包括Web前端和终端开发；
iOS端开发的工作内容是开发增值业务相关需求，完善前端业务的浏览器运行框架，不断提升性能，质量，优化自己的工作。",WXG04-微信增值业务iOS开发工程师,"有2年以上的iOS端开发经验，自我管理能力好，做事靠谱，有担当；
对技术有热情，对技术某一领域有过深入研究，熟悉常见框架，了解业界热点，眼界开阔，对Flutter，Weex，Hippy等跨端框架有研究的更好；
对运营类业务有经验，了解终端和后台如何配合，了解灰度，ABTest等运营方式，重视数据上报和报表，监控；
关注用户体验，能发现用户体验里的问题，并持续改进；
沟通好，团队协作能力好，有优秀的分析解决问题的能力，有良好的责任心和主动性。",2020年07月10日,技术
西安,"负责服务器端研发维护工作，保障系统稳定性；
负责产品安全策略的制定；
负责产品后台功能模块的开发和维护，根据相关需求对功能性进行调整。
",25664-golang后台开发工程师(腾讯云全资子公司)（西安）,"熟悉GO编程语言；了解PHP、nodejs、java等其它语言者优先
熟悉web开发技术：Linux操作系统，web服务器，常见数据库和协议、架构、存储、缓存、安全，隐私，消息队列，API设计等
善于不断学习和运用新知识，具有良好的代码风格，具有良好的分析和解决问题能力
具有良好的团队合作精神、自我驱动力、乐观积极和抗压能力强
具有以下条件者优先：
有大流量web系统研发经验
有大型企业/政府应用开发经验
",2020年07月07日,技术
深圳,"1、负责证券框架、性能、安全和运营建设等架构工作
2、负责证券相关H5、小程序和App混合应用等开发工作
3、跟踪前沿技术和标准，持续性能优化，提升用户体验
",23486-金融科技证券产品前端开发（深圳）,"1、有3年及以上前端工作经验，本科及以上学历；
2、精通HTML(5)、CSS(3) 、SASS/LESS，了解各主流浏览器特性；
3、精通JavaScript(ES5/6/7)，精通vue、react等类库；
4、熟练掌握HTTP、HTTPS；
5、熟悉面向对象开发思想，具有学习和掌握新技术能力；
6、具有NodeJS业务开发能力
7、具有React Native、Weex业务开发经验

*有以下工作经验者优先： 
有大型Web应用开发经验优先；
有小程序开发经验优先；
有React Native、Weex、Flutter开发经验优先
",2020年07月07日,技术
深圳,"1. 对产业安全运营相关产品的视觉设计负责；
2. 负责安全官网、数据可视化、移动端小程序等项目的web、UI的设计和实现；
3. 参与全链路的设计工作，负责设计分析与视觉风格设定，制定视觉规范，并推动落地实施； 
4. 为产品的未来发展提供前瞻性的创意设计； 
5. 参与团队的专业化建设和知识传播，提升团队专业能力。 ",31506-视觉设计,"1. 本科或以上学历，视觉传达、工业设计、数码媒体或相关设计专业毕业， 3年以上互联网产品设计及相关工作经验； 
2. 掌握用户研究与产品体验设计相关理论知识，具有较强的执行力与创新意识，有丰富的线上线下产品及运营的设计经验； 
3. 精通Photoshop、Illustartor等设计工具，了解前端开发、插画设计、AE交互动画设计、3D建模设计的优先； 
4. 对于极致体验和美学有追求，富有激情，关注细节，具有匠心，并能突破自己; 
5. 具备良好合作态度及团队精神，能够承受高强度的工作压力； 
6. 有B端产品交互设计经验或电商平台经验并有成功案例者优先。",2020年07月07日,设计
深圳,负责微信支付的研发安全体系建设。对线上业务进行安全风险评估、安全设计、安全测试、安全审计；对安全事件进行应急响应，分析跟踪事件，定位问题并制定解决方案，推动问题解决及方案落地工作；进行数据生命周期安全建设，梳理安全风险及推进治理；对监管合规的安全要求进行分析和应对。,28603-微信支付应用运维安全工程师,"1.本科及以上学历，有3年以上安全工作经验
2.对常见漏洞原理、危害、利用、绕过方式及修复方法有较深入理解；
3.有漏洞挖掘、渗透测试相关经验，能准确判断安全风险；
4.具备一定开发能力，能独立开发安全工具、web站点；
5.了解金融企业数据整体风险与其治理方案；
6.优秀的沟通协调、资源整合、问题解决能力，能有效推进解决方案落地。",2020年07月07日,技术
深圳,负责工具类产品，系统新功能开发以及技术难点攻关，技术框架优化以及产品性能深度优化等,PCG04-前端开发工程师,"本科及以上学历，计算机相关专业，3年及以上开发经验；
精通 HTML5/ES6/CSS3 等 Web 开发技能, 能独立完成页面制作、具备良好的css功底；
熟练掌握至少一款当下主流的前端框架，如Vue、React、angular等；
熟悉Web应用系统开发，对HTTP协议及web服务器等有深入理解；
熟悉Node.js后端Server研发，具有服务高并发、性能分析调优、后端服务架构经验者优先；
熟练跨终端开发，有移动端开发经验优先；
对事情有非常清晰的思考和分析能力； 
具备良好的沟通能力和团队协作能力;
对工作充满兴趣和激情，敢于承担挑战性的工作；
强烈的责任心和主动性，坚定和高效的执行力。",2020年07月07日,技术
